11.1493	 9.47834	 3.53887	 0.561575	 9.07124	 -12.7526	 -10.3924	 
10.1111	 8.5286	 1.5062	 0.561575	 1.26083	 -2.68391	 -8.16296	 
9.40679	 9.21221	 0.927895	 0.561575	 3.01838	 -3.59536	 -7.65526	 
10.4154	 3.99387	 2.87132	 0.561575	 -7.98498	 10.4533	 1.04549	 
8.46699	 11.4287	 3.35804	 0.561575	 17.5048	 2.87957	 18.9106	 
1.09294	 4.95599	 8.60134	 0.561575	 -2.33414	 -13.7543	 -21.514	 
11.5271	 6.4591	 0.34146	 0.561575	 27.7499	 -39.6086	 20.3974	 
2.18922	 7.68747	 12.0193	 0.561575	 -12.0788	 3.40678	 -22.0005	 
6.76835	 10.3759	 6.88651	 0.561575	 9.51272	 -12.6363	 6.47163	 
5.43059	 7.16241	 6.7167	 0.561575	 6.13287	 35.7408	 -18.7309	 
3.99656	 1.69049	 9.16655	 0.561575	 -28.4603	 7.41446	 7.80669	 
9.49858	 11.5332	 6.20988	 0.561575	 0.135735	 -2.35121	 19.8586	 
8.76286	 0.699319	 11.5404	 0.561575	 -13.4064	 -1.48697	 4.74065	 
9.42069	 7.71509	 0.38459	 0.561575	 2.48802	 -3.2343	 -7.24428	 
11.8633	 3.31151	 1.32315	 0.561575	 -8.51567	 11.0365	 3.19884	 
3.07333	 9.05208	 5.84157	 0.561575	 0.854159	 16.8966	 -0.0948998	 
10.0811	 1.91209	 4.67413	 0.561575	 2.52164	 6.70218	 -4.99045	 
11.816	 11.6104	 6.21967	 0.561575	 6.98888	 14.8003	 -6.70675	 
11.6888	 3.23781	 2.61682	 0.561575	 -6.94917	 10.1792	 8.10731	 
7.85796	 6.4052	 3.85605	 0.561575	 11.8219	 -18.7293	 -6.88452	 
8.69823	 7.01709	 8.10488	 0.561575	 3.70446	 9.36721	 4.52339	 
9.54228	 4.5234	 3.39926	 0.561575	 -13.9398	 -30.3839	 -14.8851	 
4.8899	 10.178	 2.77163	 0.561575	 -15.71	 1.27503	 -6.68375	 
4.69588	 5.54988	 2.08207	 0.561575	 4.34146	 -5.00013	 -8.71399	 
7.36665	 10.6627	 3.54368	 0.561575	 8.02565	 -0.716215	 -8.18441	 
4.74655	 7.04487	 8.21258	 0.561575	 25.5788	 3.27507	 -25.5743	 
9.6311	 10.0373	 0.287003	 0.561575	 13.5631	 19.2916	 -3.29251	 
11.283	 1.96889	 3.41152	 0.561575	 -9.57978	 13.3902	 0.984503	 
11.5675	 10.3799	 7.637	 0.561575	 -16.6658	 -19.8153	 4.55951	 
11.7003	 2.12101	 1.33728	 0.561575	 -9.29967	 12.2289	 3.83446	 
0.269472	 2.24478	 2.33225	 0.561575	 9.64216	 -1.77114	 7.08397	 
5.80598	 7.52312	 0.701448	 0.561575	 -2.62245	 -5.77117	 -4.56702	 
11.4343	 4.82463	 7.37293	 0.561575	 -11.061	 -9.53091	 5.43193	 
9.65199	 10.2356	 3.12957	 0.561575	 1.56674	 -4.93867	 -33.3294	 
3.8708	 9.27918	 3.08802	 0.561575	 -16.0635	 1.47142	 -6.62851	 
8.69972	 5.02969	 3.04234	 0.561575	 -7.52006	 9.15603	 2.09915	 
1.20936	 0.236384	 8.3143	 0.561575	 -1.77284	 -3.57057	 7.19331	 
6.91602	 5.04825	 11.924	 0.561575	 0.205079	 12.6661	 15.6498	 
11.5838	 11.7807	 3.96535	 0.561575	 -18.9982	 -12.9108	 -0.064978	 
7.92442	 4.73664	 12.1982	 0.561575	 3.89899	 17.7533	 -5.71084	 
9.61313	 2.04956	 12.0111	 0.561575	 -15.2587	 -2.21937	 3.79863	 
9.80447	 3.01951	 2.67938	 0.561575	 -7.0463	 10.4281	 1.11315	 
3.4299	 11.101	 7.60974	 0.561575	 9.68205	 6.40101	 -0.608038	 
9.2287	 5.42574	 2.1493	 0.561575	 14.3027	 -3.54895	 -1.83642	 
6.51384	 6.54145	 9.23822	 0.561575	 17.1715	 -7.38473	 -7.07234	 
5.29901	 1.8003	 1.96646	 0.561575	 -0.105859	 -20.3781	 -5.34536	 
5.36948	 0.417766	 6.10334	 0.561575	 -1.07746	 -10.3188	 14.3726	 
9.63117	 7.55472	 2.06867	 0.561575	 2.8041	 -4.18983	 -9.30166	 
10.9932	 2.95026	 3.38622	 0.561575	 -3.58418	 10.8766	 1.14159	 
4.94081	 10.1478	 9.74989	 0.561575	 22.3256	 3.99881	 -11.482	 
7.21889	 3.7811	 1.00842	 0.561575	 16.0887	 12.0663	 3.58833	 
0.213648	 1.64228	 7.52228	 0.561575	 -1.70076	 -3.90987	 9.80851	 
0.695158	 5.73139	 4.09518	 0.561575	 -4.52156	 2.86342	 -1.9508	 
2.67063	 11.9645	 5.37727	 0.561575	 -1.03311	 -17.5234	 -0.237387	 
5.38507	 1.75095	 9.50911	 0.561575	 -7.32397	 16.9051	 -2.85438	 
11.3011	 7.28631	 1.57756	 0.561575	 11.2049	 -22.1153	 4.28468	 
9.43043	 7.17182	 5.26049	 0.561575	 -2.7184	 -18.2173	 -2.70379	 
10.7883	 3.45996	 1.22741	 0.561575	 -9.47459	 11.0378	 2.67367	 
12.2718	 7.25531	 4.32487	 0.561575	 -2.42583	 1.32417	 10.2124	 
2.72748	 1.41582	 5.88604	 0.561575	 5.1162	 15.4471	 1.9449	 
1.09879	 8.32245	 1.17485	 0.561575	 9.02117	 -17.1871	 0.610803	 
12.3826	 9.67903	 2.15674	 0.561575	 8.64181	 -12.2221	 -9.25534	 
4.04882	 3.58092	 7.86336	 0.561575	 -5.23027	 0.569826	 8.05583	 
12.4078	 4.62983	 7.4716	 0.561575	 10.4268	 -15.524	 -9.42288	 
1.34127	 2.40144	 2.16914	 0.561575	 0.988249	 -21.0148	 -39.1373	 
5.71465	 7.16202	 8.88898	 0.561575	 18.5666	 -6.92278	 -7.63125	 
11.3546	 10.8703	 8.7302	 0.561575	 21.141	 18.0352	 13.6301	 
5.98082	 8.91927	 7.12697	 0.561575	 -5.0348	 11.7652	 6.10361	 
7.46263	 0.397601	 8.50602	 0.561575	 -8.56202	 -12.2897	 10.1898	 
5.95606	 1.92386	 4.01382	 0.561575	 -12.2349	 -2.19314	 -2.33104	 
11.8664	 3.40695	 3.89649	 0.561575	 6.11604	 1.45069	 -9.19137	 
12.4818	 7.15073	 1.53868	 0.561575	 2.76597	 -4.63896	 -1.99648	 
8.43219	 7.09258	 1.07954	 0.561575	 2.47014	 -0.160888	 -8.055	 
3.67002	 7.61828	 11.5737	 0.561575	 -15.914	 -9.69367	 -31.1206	 
2.53853	 5.69944	 10.2013	 0.561575	 -14.0292	 6.06769	 -22.3203	 
8.54581	 7.51287	 4.2497	 0.561575	 -1.51256	 -18.1793	 -2.64667	 
3.24859	 0.33259	 1.89604	 0.561575	 22.1661	 -8.58052	 12.0454	 
12.0709	 1.52713	 2.21388	 0.561575	 -9.68764	 12.8996	 1.7529	 
10.6324	 2.68103	 2.06074	 0.561575	 -5.11903	 5.56666	 18.1638	 
0.844533	 0.0704127	 7.21849	 0.561575	 -3.54194	 22.0299	 14.6989	 
10.8162	 8.93852	 4.51452	 0.561575	 -16.8626	 26.1167	 -21.0817	 
4.95559	 9.03312	 4.66872	 0.561575	 -9.79382	 16.7251	 -0.531936	 
12.2948	 1.83028	 9.58264	 0.561575	 8.94718	 0.351841	 14.5941	 
2.4446	 5.89026	 4.1703	 0.561575	 -3.50802	 -11.692	 29.0085	 
6.69011	 2.45048	 6.91349	 0.561575	 8.28757	 24.4473	 -1.60181	 
7.76056	 0.146655	 2.56917	 0.561575	 18.2501	 2.50593	 18.9446	 
9.33737	 8.47698	 8.40427	 0.561575	 3.26793	 6.83831	 3.8813	 
4.33326	 2.39915	 5.21558	 0.561575	 -10.2812	 -2.45293	 -5.29801	 
11.2214	 1.91477	 10.7678	 0.561575	 13.7112	 -8.00355	 2.4451	 
1.63106	 4.03936	 2.38847	 0.561575	 9.93811	 -5.54596	 -5.33855	 
7.76703	 5.98374	 10.9898	 0.561575	 4.88696	 15.3551	 -4.74644	 
2.00608	 12.2365	 7.33793	 0.561575	 -3.05151	 -2.21357	 8.79987	 
1.18701	 8.19673	 5.22924	 0.561575	 -4.2585	 -0.535629	 21.2059	 
5.33302	 4.34725	 1.20266	 0.561575	 -5.2524	 9.893	 20.9832	 
8.71037	 8.18932	 1.50135	 0.561575	 -9.11861	 -13.6869	 23.7354	 
6.62553	 11.4746	 4.04606	 0.561575	 7.81436	 -1.09654	 -9.0035	 
2.87125	 10.2232	 5.38247	 0.561575	 0.114148	 15.0476	 0.0861506	 
4.52741	 11.7436	 12.2174	 0.561575	 -31.772	 -18.1269	 17.6756	 
