0	1
1	0.824918
2	0.692671
3	0.586621
4	0.498628
5	0.422595
6	0.352249
7	0.295571
8	0.245311
9	0.199842
10	0.163222
11	0.132
12	0.105808
13	0.0834391
14	0.0671417
15	0.053846
16	0.0386885
17	0.0301597
18	0.0241705
19	0.0208457
20	0.0204822
21	0.0188474
22	0.016131
23	0.0140557
24	0.0089385
25	0.00813565
26	0.00379393
27	-0.00179125
28	-0.000840024
29	0.0022005
30	0.0079784
31	0.00952957
32	0.0120875
33	0.0139941
34	0.0149529
35	0.0138691
36	0.0135287
37	0.016887
38	0.019574
39	0.0183422
40	0.0158712
41	0.0105567
42	0.00715821
43	-0.000966656
44	-0.00138655
45	-0.00530571
46	-0.00730122
47	-0.0150366
48	-0.0179821
49	-0.0224684
50	-0.0207716
51	-0.0197912
52	-0.0215888
53	-0.0205425
54	-0.015282
55	-0.0101564
56	-0.00980314
57	-0.0119698
58	-0.0149062
59	-0.0121739
60	-0.0124357
61	-0.0165831
62	-0.0161053
63	-0.0205535
64	-0.0224372
65	-0.0268858
66	-0.0225406
67	-0.0159684
68	-0.00973255
69	0.000709927
70	0.00254893
71	0.00771961
72	0.0096779
73	0.0141501
74	0.0146126
75	0.009905
76	0.0126725
77	0.0106601
78	0.0077867
79	0.00212511
80	0.000883288
81	0.00360762
82	0.00604111
83	0.00922481
84	0.0145795
85	0.0132796
86	0.0134524
87	0.00809434
88	0.00101669
89	-0.00452626
90	-0.00842185
91	-0.0124451
92	-0.0137268
93	-0.0173104
94	-0.0185389
95	-0.0163058
96	-0.0117314
97	-0.00986742
98	-0.0172212
99	-0.0219555
100	-0.0269896
101	-0.0303258
102	-0.0275605
103	-0.0181029
104	-0.0128058
105	-0.0155512
106	-0.0148933
107	-0.0148267
108	-0.0155818
109	-0.0165298
110	-0.0154757
111	-0.0131916
112	-0.0130067
113	-0.0111102
114	-0.00413028
115	-0.000748365
116	0.0102301
117	0.0161132
118	0.0180679
119	0.0170856
120	0.0130815
121	0.010602
122	0.0103746
123	0.0141674
124	0.0169769
125	0.00902281
126	0.00215306
127	-0.00520445
128	-0.00986201
129	-0.013449
130	-0.0181935
131	-0.0261322
132	-0.0314813
133	-0.0331471
134	-0.0341056
135	-0.0334964
136	-0.0370827
137	-0.0342735
138	-0.032113
139	-0.033798
140	-0.0337914
141	-0.0296424
142	-0.0323665
143	-0.0360745
144	-0.0391645
145	-0.0445856
146	-0.0481134
147	-0.0505952
148	-0.050108
149	-0.0395587
150	-0.0326036
151	-0.0267644
152	-0.0143774
153	-0.0119194
154	-0.00855973
155	0.00363927
156	0.0103639
157	0.0145012
158	0.0135892
159	0.0131401
160	0.0105379
161	0.0143404
162	0.0153164
163	0.0133698
164	0.00699421
165	-0.000722094
166	-0.00286127
167	-0.00683337
168	-0.0118524
169	-0.0182893
170	-0.0238851
171	-0.0299775
172	-0.0305103
173	-0.0316674
174	-0.0269386
175	-0.0282817
176	-0.0267174
177	-0.0235525
178	-0.0210492
179	-0.0151761
180	-0.00727615
181	0.000290127
182	0.00152616
183	0.00433739
184	0.00412329
185	-0.00171015
186	-0.0056688
187	-0.0105606
188	-0.0198571
189	-0.020835
190	-0.020015
191	-0.0141158
192	-0.00947437
193	-0.00992502
194	-0.00205683
195	0.003617
196	0.0075823
197	0.00843548
198	0.013036
199	0.017565
