# T 		 rho 		 termP
0.05	0.05	-0.00227061	0.174755	
0.05	0.05	-0.00108776	0.310891	
0.05	0.05	0.0321359	0.874243	
0.05	0.05	-0.0121477	1.21087	
0.05	0.05	-0.00553937	1.72429	
0.05	0.05	0.00139523	1.75814	
0.05	0.05	-0.0156982	1.83591	
0.05	0.05	-0.00461324	1.95276	
0.05	0.05	-0.00334499	1.70947	
0.05	0.05	-0.0144812	1.86269	
0.05	0.05	-0.00516954	1.84546	
0.05	0.05	0.00189606	1.68618	
0.05	0.05	-0.00245485	2.111	
0.05	0.05	-0.00358794	2.01342	
0.05	0.05	-0.00463654	1.70447	
0.05	0.05	-0.00554097	1.6874	
0.05	0.05	-0.00823405	1.92755	
0.05	0.05	-0.00458364	1.83003	
0.05	0.05	-0.0100144	1.82764	
0.05	0.05	-0.0139544	1.81786	
0.05	0.05	0.00371905	1.72194	
0.05	0.05	-0.00411343	1.73949	
0.05	0.05	0.00307739	1.8446	
0.05	0.05	-0.004369	1.88266	
0.05	0.05	-0.011619	1.8116	
0.05	0.05	-0.0125931	1.82321	
0.05	0.05	-0.00638912	1.74252	
0.05	0.05	-0.00215145	1.87013	
0.05	0.05	0.00474038	1.93869	
0.05	0.05	-0.00713158	1.98005	
0.05	0.05	-0.00776525	2.10626	
0.05	0.05	-0.00244502	1.8342	
0.05	0.05	-0.00032949	1.97337	
0.05	0.05	-0.00932276	1.99929	
0.05	0.05	-0.0113304	2.06901	
0.05	0.05	-0.0030282	2.02688	
0.05	0.05	-0.00137732	1.89666	
0.05	0.05	-0.0163107	2.05087	
0.05	0.05	-0.0078263	1.94931	
0.05	0.05	-0.00359902	1.80682	
0.05	0.05	-0.00397942	1.9687	
0.05	0.05	-0.00439759	1.94354	
0.05	0.05	0.00358762	1.76891	
0.05	0.05	-0.00521038	1.7137	
0.05	0.05	-0.0110915	1.85735	
0.05	0.05	-0.000605401	1.98389	
0.05	0.05	-0.00633164	1.91828	
0.05	0.05	-0.00244628	1.96619	
0.05	0.05	-0.00761439	1.93643	
0.05	0.05	-0.00865795	1.78284	
0.05	0.05	0.00279488	1.95597	
0.05	0.05	-0.00295358	1.92106	
0.05	0.05	-0.00364798	2.13179	
0.05	0.05	-0.00950646	1.96334	
0.05	0.05	-0.00779748	1.82256	
0.05	0.05	-0.00673355	1.92474	
0.05	0.05	0.00277918	2.01803	
0.05	0.05	-0.00194451	1.85674	
0.05	0.05	-0.00792598	1.85546	
0.05	0.05	-0.00917871	1.83848	
0.05	0.05	-0.00631016	1.76017	
0.0691667	0.0691667	-0.00825151	1.26282	
0.0691667	0.0691667	-0.00531246	1.50807	
0.0691667	0.0691667	0.00454732	1.45429	
0.0691667	0.0691667	-0.00432094	1.50765	
0.0691667	0.0691667	-0.00457155	1.3676	
0.0691667	0.0691667	-0.00144305	1.44374	
0.0691667	0.0691667	-0.00509528	1.55579	
0.0691667	0.0691667	-0.00356707	1.43631	
0.0691667	0.0691667	-0.00923893	1.50018	
0.0691667	0.0691667	-0.0149775	1.45224	
0.0691667	0.0691667	-0.00176063	1.42132	
0.0691667	0.0691667	-0.00593985	1.42636	
0.0691667	0.0691667	-0.000110399	1.33012	
0.0691667	0.0691667	0.000774372	1.46414	
0.0691667	0.0691667	-0.0073983	1.59008	
0.0691667	0.0691667	-0.00269541	1.54341	
0.0691667	0.0691667	-0.00449006	1.49347	
0.0691667	0.0691667	-0.00522179	1.41642	
0.0691667	0.0691667	-0.00534115	1.49517	
0.0691667	0.0691667	-0.00381092	1.53723	
0.0691667	0.0691667	0.00174973	1.45861	
0.0691667	0.0691667	-0.0052376	1.28286	
0.0691667	0.0691667	-0.0057908	1.52754	
0.0691667	0.0691667	-0.00592521	1.44952	
0.0691667	0.0691667	-0.014641	1.41149	
0.0691667	0.0691667	-0.0122222	1.36287	
0.0691667	0.0691667	-0.00851996	1.38759	
0.0691667	0.0691667	-0.00142325	1.55448	
0.0691667	0.0691667	-0.00490546	1.42741	
0.0691667	0.0691667	-0.0123865	1.38353	
0.0691667	0.0691667	-0.000219169	1.54335	
0.0691667	0.0691667	-0.0075606	1.50235	
0.0691667	0.0691667	-0.00408224	1.42488	
0.0691667	0.0691667	-0.00703877	1.52427	
