0.00322913	0.180924
0.00814218	0.379941
0.0130552	0.461356
0.0179683	0.759881
0.0228813	0.741789
0.0277944	1.25742
0.0327074	1.36598
0.0376205	1.38407
0.0425335	1.84543
0.0474466	2.12586
0.0523596	2.27964
0.0572727	2.3882
0.0621857	2.71386
0.0670988	2.77718
0.0720118	2.75909
0.0769249	2.94906
0.0818379	3.41946
0.086751	3.66371
0.091664	3.61848
0.0965771	3.40137
0.10149	3.88987
0.106403	3.57325
0.111316	3.98938
0.116229	4.12507
0.121142	4.11602
0.126055	4.894
0.130968	4.27885
0.135881	4.10698
0.140795	4.6407
0.145708	4.47787
0.150621	4.44169
0.155534	4.1703
0.160447	4.74021
0.16536	4.57738
0.170273	3.94414
0.175186	3.78131
0.180099	3.52802
0.185012	3.31996
0.189925	3.31996
0.194838	3.17522
0.199751	3.05762
0.204664	3.84464
0.209577	3.60039
0.21449	3.47374
0.219403	3.24759
0.224316	3.11189
0.229229	3.14808
0.234142	3.07571
0.239056	3.15712
0.243969	2.66863
0.248882	2.91288
0.253795	2.75909
0.258708	2.57817
0.263621	2.60531
0.268534	2.3882
0.273447	2.1349
0.27836	2.18918
0.283273	2.39724
0.288186	2.17109
0.293099	1.68259
0.298012	1.7821
0.302925	1.57404
0.307838	1.47453
0.312751	1.45644
0.317664	1.47453
0.322577	1.24838
0.32749	1.56499
0.332403	1.13982
0.337317	1.03127
0.34223	1.10364
0.347143	1.02222
0.352056	1.05841
0.356969	0.949851
0.361882	0.958898
0.366795	0.705604
0.371708	0.841297
0.376621	0.696558
0.381534	0.569911
0.386447	0.723696
0.39136	0.578957
0.396273	0.45231
0.401186	0.289478
0.406099	0.307571
0.411012	0.271386
0.415925	0.217109
0.420838	0.26234
0.425751	0.135693
0.430664	0.171878
0.435578	0.180924
0.440491	0.171878
0.445404	0.144739
0.450317	0.199016
0.45523	0.108554
0.460143	0.135693
0.465056	0.0633234
0.469969	0.0814158
0.474882	0.0542772
0.479795	0.0180924
0.484708	0.0995082
0.489621	0.0542772
0.494534	0.0180924
0.499447	0.0090462
0.50436	0
0.509273	0.0090462
0.514186	0.0090462
0.519099	0.0271386
0.524012	0.0271386
0.528925	0.0995082
0.533838	0.045231
0.538752	0.0723696
0.543665	0.0361848
0.548578	0.0361848
