
1.1	23.8446	1.45067	
1.09333	23.921	1.46685	
1.08667	24.0714	1.45005	
1.08	24.2101	1.4536	
1.07333	24.3117	1.48342	
1.06667	24.4097	1.45636	
1.06	24.471	1.45563	
1.05333	24.6209	1.47941	
1.04667	24.7504	1.44513	
1.04	24.8743	1.45872	
1.03333	24.8991	1.4037	
1.02667	25.0787	1.477	
1.02	25.1885	1.44613	
1.01333	25.2822	1.431	
1.00667	25.3787	1.4708	
1	25.4781	1.46036	
0.993333	25.5773	1.43206	
0.986667	25.7027	1.45758	
0.98	25.8453	1.47406	
0.973333	25.865	1.46808	
0.966667	26.0128	1.47072	
0.96	26.0883	1.45211	
0.953333	26.2429	1.42778	
0.946667	26.3039	1.42142	
0.94	26.3909	1.4575	
0.933333	26.5158	1.401	
0.926667	26.5419	1.45763	
0.92	26.7306	1.47507	
0.913333	26.758	1.42673	
0.906667	26.9153	1.40421	
0.9	27.0075	1.37455	
0.893333	27.0979	1.41867	
0.886667	27.1954	1.44697	
0.88	27.2604	1.42101	
0.873333	27.3831	1.38292	
0.866667	27.4115	1.41341	
0.86	27.5473	1.41753	
0.853333	27.5274	1.40545	
0.846667	27.7533	1.36324	
0.84	27.8029	1.37394	
0.833333	27.8992	1.35928	
0.826667	27.8885	1.42261	
0.82	28.0524	1.39459	
0.813333	28.1546	1.37029	
0.806667	28.1382	1.38212	
0.8	28.2864	1.37824	
0.793333	28.3491	1.37276	
0.786667	28.3732	1.33381	
0.78	28.4391	1.37488	
0.773333	28.5606	1.34524	
0.766667	28.5755	1.37693	
0.76	28.7518	1.33798	
0.753333	28.7918	1.39694	
0.746667	28.8482	1.35676	
0.74	28.9307	1.32902	
0.733333	29.0073	1.33778	
0.726667	29.0879	1.33233	
0.72	29.1848	1.30236	
0.713333	29.2128	1.30475	
0.706667	29.2974	1.31997	
0.7	29.3889	1.30053	
0.693333	29.4271	1.28184	
0.686667	29.4554	1.3347	
0.68	29.5565	1.25264	
0.673333	29.6674	1.25188	
0.666667	29.6575	1.26846	
0.66	29.7911	1.25149	
0.653333	29.8051	1.25965	
0.646667	29.8216	1.27104	
0.64	29.915	1.26948	
0.633333	30.0338	1.25694	
0.626667	30.0751	1.24601	
0.62	30.0633	1.25885	
0.613333	30.2347	1.21681	
0.606667	30.2106	1.24459	
0.6	30.2827	1.26581	
0.593333	30.4015	1.22223	
0.586667	30.4363	1.21268	
0.58	30.5156	1.22261	
0.573333	30.6195	1.18575	
0.566667	30.5549	1.23737	
0.56	30.6126	1.18464	
0.553333	30.7099	1.1994	
0.546667	30.6996	1.17282	
0.54	30.7824	1.15678	
0.533333	30.7753	1.17404	
0.526667	30.8969	1.14427	
0.52	30.9415	1.15272	
0.513333	30.929	1.13893	
0.506667	31.0539	1.11031	
0.5	31.0954	1.11656	
0.493333	31.1231	1.13541	
0.486667	31.1978	1.12434	
0.48	31.1985	1.09973	
0.473333	31.2586	1.09621	
0.466667	31.2973	1.07439	
0.46	31.3915	1.08383	
0.453333	31.3897	1.05139	
0.446667	31.464	1.03214	
0.44	31.4824	1.03684	
0.433333	31.5228	0.999968	
0.426667	31.5463	1.05162	
0.42	31.6332	1.00709	
0.413333	31.7008	0.998917	
0.406667	31.6694	0.987288	
0.4	31.756	0.991567	
0.393333	31.75	0.983072	
0.386667	31.7717	1.00483	
0.38	31.8735	0.965628	
0.373333	31.8504	0.966654	
0.366667	31.8942	0.958085	
0.36	31.9662	0.965185	
0.353333	32.0342	0.928087	
0.346667	31.9988	0.922861	
0.34	32.0496	0.912997	
0.333333	32.1264	0.903041	
0.326667	32.1029	0.898469	
0.32	32.1948	0.876853	
0.313333	32.2082	0.862793	
0.306667	32.2233	0.873736	
0.3	32.2749	0.86651	
0.293333	32.3275	0.829166	
0.286667	32.3132	0.843415	
0.28	32.3489	0.829952	
0.273333	32.3707	0.826344	
0.266667	32.4205	0.790621	
0.26	32.4692	0.796993	
0.253333	32.4892	0.75393	
0.246667	32.501	0.763386	
0.24	32.5698	0.746415	
0.233333	32.5751	0.734465	
0.226667	32.6169	0.735579	
0.22	32.64	0.704108	
0.213333	32.6466	0.707599	
0.206667	32.7073	0.700208	
0.2	32.7052	0.697905	
0.193333	32.7482	0.661399	
0.186667	32.7889	0.66176	
0.18	32.794	0.637946	
0.173333	32.7845	0.639469	
0.166667	32.842	0.615796	
0.16	32.8632	0.599607	
0.153333	32.8719	0.594691	
0.146667	32.8998	0.579668	
0.14	32.9361	0.541191	
0.133333	32.95	0.533147	
0.126667	32.9917	0.533821	
0.12	32.9857	0.530009	
0.113333	33.0251	0.490667	
0.106667	33.0521	0.501511	
0.1	33.0677	0.481103	
