1.30193	 1.34787	 1.40023	 0.561575	 -0.0110812	 0.0295174	 -0.050539	 
1.29582	 1.11102	 2.52246	 0.561575	 -0.0134411	 -0.00175586	 -0.024957	 
1.31431	 0.930101	 3.61604	 0.561575	 0.00771053	 -0.0117956	 -0.0144419	 
1.30551	 1.17798	 5.19579	 0.561575	 0.00941233	 -0.0828563	 -0.0262243	 
1.31183	 2.49978	 1.17165	 0.561575	 0.0865565	 0.0309281	 -0.07479	 
1.3151	 2.72233	 2.75647	 0.561575	 -0.014796	 0.00783572	 -0.0334017	 
1.3115	 2.49504	 3.85163	 0.561575	 -0.0179067	 -0.0147721	 0.00170403	 
1.33997	 2.31623	 4.98075	 0.561575	 0.0412282	 -0.0853586	 0.0186121	 
1.31495	 3.59499	 0.949006	 0.561575	 0.0541275	 0.0698854	 -0.0579905	 
1.37831	 3.8763	 2.48502	 0.561575	 -0.0352935	 0.00281653	 -0.0281694	 
1.32093	 4.11867	 4.07312	 0.561575	 0.0166919	 -0.0672104	 0.0246605	 
1.30351	 3.87254	 5.20819	 0.561575	 0.054765	 0.00147363	 0.0133604	 
1.30172	 5.24546	 1.11422	 0.561575	 0.0373021	 -0.0324917	 -0.00282215	 
1.31026	 4.97441	 2.28654	 0.561575	 0.0513741	 0.020986	 -0.0274572	 
1.35114	 5.2271	 3.83785	 0.561575	 0.0156561	 -0.00917357	 0.00488388	 
1.30351	 0.0253594	 0.00911719	 0.561575	 -0.00547244	 -0.00355383	 -0.0190565	 
2.4031	 1.37702	 1.32115	 0.561575	 -0.018482	 -0.00896252	 -0.0163085	 
2.40276	 1.13409	 2.46693	 0.561575	 0.0133588	 0.00664397	 0.0247921	 
2.37306	 0.922514	 3.59711	 0.561575	 0.0272336	 -0.00237752	 -0.00151791	 
2.37488	 1.16369	 5.16218	 0.561575	 0.024555	 -0.0137327	 0.0420445	 
2.4151	 2.51154	 1.13967	 0.561575	 0.0634045	 -0.0425084	 0.00413676	 
2.42187	 2.72199	 2.73564	 0.561575	 -0.0426649	 -0.0136209	 -0.0107864	 
2.40889	 2.51767	 3.84042	 0.561575	 -0.0280837	 -0.00562943	 -0.00367009	 
2.43492	 2.29529	 4.97125	 0.561575	 -0.0128654	 -0.0241256	 -0.0120869	 
2.45585	 3.65565	 0.89913	 0.561575	 0.0373414	 -0.025993	 0.023688	 
2.49579	 3.81925	 2.56315	 0.561575	 -0.0938107	 0.0224964	 -0.0732276	 
2.43721	 4.08174	 4.10482	 0.561575	 -0.00397139	 -0.0107999	 -0.0270161	 
2.41398	 3.81017	 5.20387	 0.561575	 0.0324906	 0.0388531	 -0.00659306	 
2.43604	 5.25559	 1.05554	 0.561575	 -0.00998548	 0.0420756	 -0.000199585	 
2.4138	 5.01174	 2.22221	 0.561575	 0.041632	 0.0252373	 -0.00019421	 
2.43501	 5.23342	 3.78404	 0.561575	 -0.0077529	 -0.00310633	 0.0424466	 
2.37857	 0.05822	 5.36724	 0.561575	 0.0126294	 -0.0126226	 0.0698065	 
3.97405	 0.919684	 0.713636	 0.561575	 -0.48865	 0.470914	 0.640923	 
2.90891	 1.81349	 3.15889	 0.561575	 -0.0195108	 0.0144643	 -0.00272422	 
2.92184	 1.58528	 4.27975	 0.561575	 -0.00291889	 0.0236633	 -0.038941	 
3.42857	 1.21364	 5.1763	 0.561575	 0.00714725	 0.0913979	 -0.0051655	 
3.01494	 3.09468	 1.8651	 0.561575	 -0.0791537	 0.0177703	 0.0179439	 
2.97947	 2.0004	 2.06745	 0.561575	 -0.0809037	 -0.0115141	 -0.00474393	 
3.48193	 2.41777	 3.89611	 0.561575	 0.0242675	 0.086107	 -0.0286744	 
2.99735	 2.91578	 0.246993	 0.561575	 -0.0150686	 0.0329724	 -0.0287205	 
3.55111	 2.61523	 2.7442	 0.561575	 -0.0757711	 0.0778221	 -0.023643	 
3.03671	 3.36935	 3.38235	 0.561575	 -0.0896107	 -0.0275178	 0.0345662	 
2.98445	 3.14089	 4.53157	 0.561575	 -0.0531888	 0.0443057	 -0.0273156	 
2.94996	 4.60057	 0.332755	 0.561575	 0.0455733	 -0.0188524	 0.0835404	 
3.53581	 5.2874	 1.02059	 0.561575	 -0.00935228	 0.0989134	 -0.0369823	 
3.51559	 1.14391	 2.45501	 0.561575	 -0.0095315	 0.0289395	 0.0226812	 
3.49248	 1.01889	 3.57131	 0.561575	 0.00325947	 -0.0753966	 0.0137537	 
3.50939	 0.0950837	 5.35441	 0.561575	 -0.0187649	 -0.0427433	 -0.00623556	 
0.21329	 1.38026	 1.39343	 0.561575	 -0.00402529	 -0.0174699	 -0.0423096	 
0.190472	 1.13488	 2.51287	 0.561575	 0.0254854	 -0.0662864	 -0.0290999	 
0.232982	 0.906731	 3.6181	 0.561575	 0.0128327	 -0.0264116	 -0.0352593	 
0.244898	 1.19789	 5.22554	 0.561575	 -0.00199975	 -0.101711	 -0.0124998	 
0.216252	 2.54941	 1.16189	 0.561575	 0.0931029	 -0.0431233	 -0.102237	 
0.233174	 2.75262	 2.73607	 0.561575	 -0.0597906	 0.0270565	 -0.0665506	 
0.172382	 2.49274	 3.8021	 0.561575	 0.0131928	 0.0215161	 0.0675058	 
0.235947	 2.33381	 4.96376	 0.561575	 0.0268879	 -0.0609264	 0.0683732	 
0.21709	 3.67846	 0.896994	 0.561575	 0.0425125	 -0.0640625	 -0.00655279	 
0.217646	 3.89355	 2.48974	 0.561575	 0.0584593	 -0.00362223	 -0.0359259	 
0.256144	 4.07818	 4.1165	 0.561575	 -0.0331407	 0.0151637	 -0.0794286	 
