100	23.3001	0.573404
200	48.2302	0.0357366
300	74.7299	0.0544566
400	106.253	0.0607686
500	147.275	0.905396
600	189.207	0.0946282
700	235.517	0.0599429
800	285.881	0.116031
900	340.672	0.102635
1000	400.437	0.15023
1100	466.224	0.127133
1200	537.893	0.177543
1300	615.9	0.118561
1400	700.097	0.131463
1500	794.394	0.697926
1600	895.365	0.606136
1700	1003.97	0.116676
1800	1123.61	0.192769
1900	1254.61	0.182329
2000	1393.37	0.165376
2100	1542.58	0.852474
2200	1708.47	0.181723
2300	1883.91	0.535131
2400	2071.83	0.208363
2500	2272.01	0.923392
2600	2486.44	0.853271
2700	2718.45	0.467889
2800	2964.62	1.79382
2900	3226.19	0.423697
3000	3501.38	0.548862
3100	3796.44	0.887244
3200	4113.06	0.654184
3300	4450.87	0.303054
3400	4806.98	1.53334
3500	5176.15	1.23223
3600	5562.11	1.32626
3700	5981.59	0.798267
3800	6417.37	0.791315
3900	6870.06	1.47736
4000	7349.83	0.590275
4100	7850.44	1.16075
4200	8381.16	2.03078
4300	8924.64	0.892401
4400	9509.36	1.1131
4500	10104	0.885584
4600	10729.9	2.76971
4700	11384.6	0.900971
4800	12072.1	1.3402
4900	12787.8	3.64033
