0.805398			0
0.805405			0.00139359
0.805426			0.00278524
0.805461			0.00417468
0.80551			0.00556167
0.805572			0.00694593
0.805648			0.0083272
0.805739			0.00970522
0.805843			0.0110797
0.80596			0.0124505
0.806092			0.0138172
0.806236			0.0151796
0.806395			0.0165374
0.806567			0.0178905
0.806753			0.0192385
0.806952			0.0205811
0.807164			0.0219182
0.80739			0.0232494
0.807629			0.0245746
0.807882			0.0258934
0.808147			0.0272056
0.808426			0.0285109
0.808717			0.0298092
0.809022			0.0311
0.809339			0.0323833
0.80967			0.0336587
0.810013			0.034926
0.810368			0.036185
0.810736			0.0374354
0.811117			0.0386769
0.81151			0.0399093
0.811915			0.0411323
0.812332			0.0423458
0.812762			0.0435495
0.813203			0.0447431
0.813657			0.0459264
0.814122			0.0470991
0.814599			0.0482611
0.815087			0.049412
0.815587			0.0505517
0.816098			0.0516799
0.81662			0.0527964
0.817154			0.0539009
0.817698			0.0549932
0.818254			0.056073
0.81882			0.0571403
0.819397			0.0581946
0.819984			0.0592359
0.820581			0.0602638
0.821189			0.0612781
0.821807			0.0622787
0.822434			0.0632652
0.823072			0.0642375
0.823719			0.0651954
0.824376			0.0661386
0.825042			0.067067
0.825717			0.0679802
0.826401			0.0688781
0.827095			0.0697605
0.827797			0.0706272
0.828507			0.0714779
0.829226			0.0723124
0.829953			0.0731306
0.830689			0.0739322
0.831432			0.0747171
0.832183			0.075485
0.832942			0.0762357
0.833708			0.076969
0.834481			0.0776847
0.835261			0.0783827
0.836048			0.0790627
0.836842			0.0797245
0.837643			0.0803679
0.83845			0.0809929
0.839263			0.081599
0.840082			0.0821863
0.840906			0.0827544
0.841737			0.0833033
0.842572			0.0838327
0.843413			0.0843424
0.844259			0.0848322
0.84511			0.0853021
0.845965			0.0857517
0.846825			0.086181
0.847689			0.0865898
0.848556			0.0869778
0.849428			0.0873449
0.850303			0.087691
0.851182			0.0880159
0.852064			0.0883194
0.852948			0.0886013
0.853836			0.0888615
0.854725			0.0890999
0.855617			0.0893162
0.856512			0.0895104
0.857408			0.0896822
0.858305			0.0898315
0.859204			0.0899582
0.860104			0.0900621
0.861005			0.090143
0.861907			0.0902009
0.862809			0.0902356
0.863712			0.0902469
0.864614			0.0902347
0.865516			0.0901988
0.866418			0.0901392
0.867319			0.0900556
0.868219			0.089948
0.869118			0.0898162
0.870015			0.0896601
0.870911			0.0894796
0.871805			0.0892746
0.872696			0.0890448
0.873586			0.0887902
0.874472			0.0885108
0.875356			0.0882062
0.876236			0.0878766
0.877113			0.0875216
0.877987			0.0871413
0.878856			0.0867355
0.879721			0.086304
0.880582			0.0858469
0.881438			0.085364
0.882289			0.0848551
0.883135			0.0843203
0.883975			0.0837593
0.88481			0.0831721
0.885639			0.0825587
0.886461			0.0819188
0.887277			0.0812524
0.888086			0.0805595
0.888888			0.0798399
0.889683			0.0790936
0.89047			0.0783204
0.891249			0.0775204
0.89202			0.0766933
0.892783			0.0758392
0.893537			0.074958
0.894282			0.0740495
0.895018			0.0731138
0.895744			0.0721507
0.896461			0.0711602
0.897167			0.0701422
0.897864			0.0690966
0.898549			0.0680235
0.899224			0.0669227
0.899888			0.0657942
0.90054			0.0646379
0.90118			0.0634538
0.901809			0.0622418
0.902425			0.0610018
0.903029			0.0597339
0.90362			0.058438
0.904197			0.057114
0.904762			0.0557619
0.905312			0.0543817
0.905849			0.0529733
0.906372			0.0515367
0.90688			0.0500718
0.907373			0.0485787
0.907851			0.0470572
0.908314			0.0455075
0.908761			0.0439293
0.909193			0.0423228
0.909608			0.040688
0.910006			0.0390247
0.910388			0.0373329
0.910753			0.0356128
0.9111			0.0338642
0.91143			0.0320871
0.911742			0.0302815
0.912036			0.0284475
0.912311			0.026585
0.912567			0.024694
0.912805			0.0227745
0.913023			0.0208266
0.913221			0.0188502
0.9134			0.0168453
0.913558			0.014812
0.913696			0.0127502
0.913813			0.01066
0.913909			0.00854142
0.913984			0.00639442
0.914037			0.00421905
0.914068			0.00201532
0.914077			-0.000216725
0.914063			-0.00247707
0.914027			-0.00476569
0.913968			-0.00708255
0.913885			-0.00942762
0.913779			-0.0118009
0.913649			-0.0142022
0.913495			-0.0166317
0.913317			-0.0190892
0.913113			-0.0215747
0.912885			-0.0240882
0.912631			-0.0266296
0.912352			-0.0291988
0.912047			-0.0317959
0.911716			-0.0344207
0.911359			-0.0370732
0.910975			-0.0397533
0.910564			-0.042461
0.910125			-0.0451962
0.90966			-0.0479588
0.909166			-0.0507488
0.908645			-0.0535661
0.908095			-0.0564107
0.907516			-0.0592823
0.906909			-0.0621811
0.906273			-0.0651068
0.905607			-0.0680594
0.904911			-0.0710389
0.904186			-0.0740451
0.90343			-0.0770779
0.902644			-0.0801372
0.901828			-0.083223
0.90098			-0.0863352
0.900101			-0.0894736
0.89919			-0.0926382
0.898248			-0.0958288
0.897274			-0.0990454
0.896267			-0.102288
0.895228			-0.105556
0.894156			-0.10885
0.893051			-0.112169
0.891912			-0.115513
0.89074			-0.118883
0.889534			-0.122278
0.888295			-0.125698
0.88702			-0.129143
0.885712			-0.132612
0.884368			-0.136106
0.882989			-0.139625
0.881576			-0.143167
