-3.46905	0.00383711
-3.44299	0
-3.41693	0
-3.39087	0
-3.3648	0
-3.33874	0
-3.31268	0
-3.28662	0
-3.26056	0
-3.2345	0
-3.20844	0
-3.18238	0
-3.15631	0
-3.13025	0
-3.10419	0
-3.07813	0
-3.05207	0
-3.02601	0
-2.99995	0.00383711
-2.97389	0
-2.94782	0
-2.92176	0
-2.8957	0
-2.86964	0
-2.84358	0
-2.81752	0
-2.79146	0
-2.7654	0
-2.73933	0
-2.71327	0
-2.68721	0
-2.66115	0
-2.63509	0
-2.60903	0
-2.58297	0
-2.5569	0
-2.53084	0
-2.50478	0
-2.47872	0
-2.45266	0
-2.4266	0
-2.40054	0.00383711
-2.37448	0
-2.34841	0
-2.32235	0
-2.29629	0
-2.27023	0
-2.24417	0
-2.21811	0
-2.19205	0
-2.16599	0
-2.13992	0
-2.11386	0
-2.0878	0
-2.06174	0.00383711
-2.03568	0
-2.00962	0
-1.98356	0
-1.9575	0
-1.93143	0
-1.90537	0
-1.87931	0.00383711
-1.85325	0
-1.82719	0
-1.80113	0
-1.77507	0.00383711
-1.74901	0
-1.72294	0
-1.69688	0
-1.67082	0
-1.64476	0
-1.6187	0.00767422
-1.59264	0.00383711
-1.56658	0
-1.54052	0.00767422
-1.51445	0.00767422
-1.48839	0
-1.46233	0.00383711
-1.43627	0
-1.41021	0
-1.38415	0.00767422
-1.35809	0.0115113
-1.33203	0.00767422
-1.30596	0.00383711
-1.2799	0.00383711
-1.25384	0.00383711
-1.22778	0.00383711
-1.20172	0.00383711
-1.17566	0.00383711
-1.1496	0.0115113
-1.12353	0.0115113
-1.09747	0.0115113
-1.07141	0.0115113
-1.04535	0.00767422
-1.01929	0.0153484
-0.993229	0.00767422
-0.967167	0.00383711
-0.941106	0.0268598
-0.915045	0.034534
-0.888984	0.0383711
-0.862922	0.0153484
-0.836861	0.0306969
-0.8108	0.034534
-0.784738	0.0306969
-0.758677	0.0460453
-0.732616	0.0537196
-0.706555	0.0613938
-0.680493	0.0652309
-0.654432	0.0537196
-0.628371	0.0652309
-0.60231	0.107439
-0.576248	0.0844164
-0.550187	0.0997649
-0.524126	0.153484
-0.498064	0.237901
-0.472003	0.234064
-0.445942	0.22639
-0.419881	0.283946
-0.393819	0.349177
-0.367758	0.387548
-0.341697	0.422082
-0.315636	0.429756
-0.289574	0.587078
-0.263513	0.725214
-0.237452	0.7444
-0.21139	0.851839
-0.185329	0.974626
-0.159268	1.2202
-0.133207	1.2816
-0.107145	1.54636
-0.0810841	1.95693
-0.0550228	2.2025
-0.0289616	2.39052
-0.0029003	2.62075
0.023161	2.55552
0.0492222	1.96076
0.0752835	1.80728
0.101345	1.40438
0.127406	1.16648
0.153467	1.12427
0.179529	0.970789
0.20559	0.771259
0.231651	0.629286
0.257712	0.594752
0.283774	0.560218
0.309835	0.456616
0.335896	0.433594
0.361957	0.29162
0.388019	0.287783
0.41408	0.241738
0.440141	0.249412
0.466203	0.195693
0.492264	0.176507
0.518325	0.164996
0.544386	0.138136
0.570448	0.14581
0.596509	0.107439
0.62257	0.0920907
0.648631	0.111276
0.674693	0.0920907
0.700754	0.069068
0.726815	0.0729051
0.752877	0.0882536
0.778938	0.0613938
0.804999	0.0537196
0.83106	0.034534
0.857122	0.0383711
0.883183	0.0191856
0.909244	0.034534
0.935305	0.034534
0.961367	0.0230227
0.987428	0.034534
1.01349	0.034534
1.03955	0.0383711
1.06561	0.0153484
1.09167	0.0230227
1.11773	0.0153484
1.1438	0.0191856
1.16986	0.00383711
1.19592	0.0268598
1.22198	0.00383711
1.24804	0.00383711
1.2741	0.0115113
1.30016	0.00383711
1.32622	0
1.35229	0
1.37835	0
1.40441	0
1.43047	0
1.45653	0.00383711
1.48259	0
1.50865	0.00383711
1.53471	0.00383711
1.56078	0
1.58684	0
1.6129	0.00383711
1.63896	0
1.66502	0
1.69108	0
1.71714	0
