#X		#Y		#R		dX		dY	
0.198796	 0.294283	 0.023504	 0.00632609	 -0.108546
0.0516685	 0.214397	 0.023504	 0.0534865	 0.223626
0.97744	 0.288475	 0.023504	 0.164235	 0.0109305
0.0913241	 0.330108	 0.023504	 0.354336	 0.122727
0.0196053	 0.437743	 0.023504	 0.0477879	 -0.0347935
0.128761	 0.564411	 0.023504	 -0.0355018	 0.0315597
0.929897	 0.495746	 0.023504	 -0.160608	 -0.476341
0.902385	 0.774793	 0.023504	 0.0904701	 -0.182233
0.142503	 0.611437	 0.023504	 -0.178028	 0.262447
0.0701411	 0.787257	 0.023504	 -0.209936	 0.0911519
0.167026	 0.126749	 0.023504	 -0.0979245	 -0.114352
0.256242	 0.284717	 0.023504	 0.0312639	 0.195523
0.232715	 0.155746	 0.023504	 -0.0452392	 -0.0139503
0.463006	 0.197854	 0.023504	 -0.00582135	 -0.124211
0.145195	 0.307073	 0.023504	 -0.116447	 -0.0739279
0.147371	 0.420735	 0.023504	 0.0616161	 0.263495
0.160123	 0.503396	 0.023504	 -0.201904	 0.297358
0.246948	 0.66895	 0.023504	 0.0721689	 -0.246324
0.342478	 0.680687	 0.023504	 0.0747766	 -0.167772
0.0873671	 0.620933	 0.023504	 -0.0352292	 -0.0758071
0.178034	 0.825699	 0.023504	 0.0467443	 0.108059
0.116424	 0.0931451	 0.023504	 -0.320903	 -0.248867
0.286319	 0.0309798	 0.023504	 0.0494629	 0.0336489
0.350833	 0.179284	 0.023504	 -0.0405463	 0.0259646
0.383513	 0.260369	 0.023504	 0.017544	 -0.335246
0.0912569	 0.262976	 0.023504	 0.234711	 0.105218
0.277466	 0.394588	 0.023504	 -0.0340548	 -0.237827
0.195851	 0.454323	 0.023504	 -0.290231	 -0.0771525
0.18414	 0.56417	 0.023504	 -0.139028	 0.0419521
0.469897	 0.694929	 0.023504	 0.101042	 -0.021661
0.075167	 0.727253	 0.023504	 -0.190761	 -0.0477607
0.168743	 0.761089	 0.023504	 -0.105923	 -0.0801191
0.184216	 0.905442	 0.023504	 -0.0305821	 0.0808624
0.209864	 0.0596881	 0.023504	 -0.282838	 0.085402
0.530485	 0.0742472	 0.023504	 0.123908	 0.160821
0.463387	 0.142301	 0.023504	 0.292685	 0.113203
0.40078	 0.181518	 0.023504	 -0.0395126	 -0.222258
0.336622	 0.312503	 0.023504	 -0.0398542	 -0.164937
0.237385	 0.482326	 0.023504	 0.0364692	 -0.230698
0.282027	 0.455013	 0.023504	 -0.196585	 -0.269952
0.362514	 0.590016	 0.023504	 0.24003	 0.160577
0.512405	 0.780827	 0.023504	 -0.166699	 -0.00462625
0.40463	 0.616621	 0.023504	 0.126677	 -0.443937
0.152632	 0.052155	 0.023504	 -0.0621021	 0.0144725
0.369761	 0.892283	 0.023504	 -0.0250259	 0.121505
0.520077	 0.12642	 0.023504	 0.0502818	 -0.0131361
0.646502	 0.292044	 0.023504	 0.161094	 0.06024
0.597442	 0.276179	 0.023504	 -0.131378	 0.256568
0.464371	 0.46637	 0.023504	 -0.257025	 -0.187552
0.486834	 0.298324	 0.023504	 -0.0874705	 -0.179333
0.373586	 0.411377	 0.023504	 0.133518	 -0.080221
0.468197	 0.643006	 0.023504	 0.166645	 0.155214
0.410117	 0.675526	 0.023504	 0.0166425	 -0.0406523
0.215162	 0.787017	 0.023504	 0.231464	 -0.211272
0.451257	 0.909316	 0.023504	 -0.255023	 -0.0329166
0.385809	 0.9861	 0.023504	 0.0708037	 0.16612
0.695785	 0.102858	 0.023504	 0.0653915	 0.332835
0.5467	 0.302943	 0.023504	 -0.0622586	 -0.0465172
0.606234	 0.364196	 0.023504	 0.192106	 0.306869
