0.001	9.1433e-10	3.13573e-09	
0.002	2.77669e-09	6.80967e-09	
0.003	5.58296e-09	1.17377e-08	
0.004	9.29104e-09	1.75265e-08	
0.005	1.39056e-08	2.43402e-08	
0.006	1.94484e-08	3.23201e-08	
0.007	2.58781e-08	4.11803e-08	
0.008	3.3188e-08	5.09717e-08	
0.009	4.13843e-08	6.16787e-08	
0.01	5.04574e-08	7.32701e-08	
0.011	6.04024e-08	8.58403e-08	
0.012	7.12296e-08	9.92828e-08	
0.013	8.29436e-08	1.13698e-07	
0.014	9.55227e-08	1.29101e-07	
0.015	1.08943e-07	1.45217e-07	
0.016	1.23217e-07	1.62184e-07	
0.017	1.38374e-07	1.8024e-07	
0.018	1.54379e-07	1.99224e-07	
0.019	1.71216e-07	2.19021e-07	
0.02	1.88913e-07	2.39888e-07	
0.021	2.07417e-07	2.61596e-07	
0.022	2.2675e-07	2.84155e-07	
0.023	2.46891e-07	3.07406e-07	
0.024	2.6783e-07	3.31361e-07	
0.025	2.89604e-07	3.56313e-07	
0.026	3.12202e-07	3.82e-07	
0.027	3.35575e-07	4.08353e-07	
0.028	3.59733e-07	4.35545e-07	
0.029	3.84728e-07	4.63765e-07	
0.03	4.10526e-07	4.92839e-07	
0.031	4.37139e-07	5.22864e-07	
0.032	4.64547e-07	5.53778e-07	
0.033	4.92774e-07	5.85697e-07	
0.034	5.21754e-07	6.18271e-07	
0.035	5.51489e-07	6.51475e-07	
0.036	5.81988e-07	6.85476e-07	
0.037	6.13278e-07	7.20288e-07	
0.038	6.45369e-07	7.55988e-07	
0.039	6.78226e-07	7.92488e-07	
0.04	7.11839e-07	8.29851e-07	
0.041	7.46211e-07	8.67975e-07	
0.042	7.81304e-07	9.06721e-07	
0.043	8.17128e-07	9.46081e-07	
0.044	8.53613e-07	9.86055e-07	
0.045	8.90841e-07	1.02684e-06	
0.046	9.28822e-07	1.06829e-06	
0.047	9.67533e-07	1.11041e-06	
0.048	1.00696e-06	1.1533e-06	
