-4.04137	0.0192707
-4.04033	0
-4.03929	0.0385415
-4.03826	0
-4.03722	0
-4.03618	0
-4.03514	0
-4.0341	0
-4.03307	0
-4.03203	0
-4.03099	0
-4.02995	0
-4.02892	0
-4.02788	0
-4.02684	0
-4.0258	0
-4.02476	0
-4.02373	0.0192707
-4.02269	0.0192707
-4.02165	0
-4.02061	0
-4.01958	0
-4.01854	0
-4.0175	0
-4.01646	0.0192707
-4.01542	0
-4.01439	0.0192707
-4.01335	0
-4.01231	0
-4.01127	0
-4.01023	0
-4.0092	0
-4.00816	0
-4.00712	0.0192707
-4.00608	0.0192707
-4.00505	0
-4.00401	0.0578122
-4.00297	0
-4.00193	0.0192707
-4.00089	0.0578122
-3.99986	0.0192707
-3.99882	0.0192707
-3.99778	0.0192707
-3.99674	0.0385415
-3.9957	0.0770829
-3.99467	0
-3.99363	0.0192707
-3.99259	0.0192707
-3.99155	0.0385415
-3.99052	0.0578122
-3.98948	0.0192707
-3.98844	0.0385415
-3.9874	0.0578122
-3.98636	0.0385415
-3.98533	0.0385415
-3.98429	0.0192707
-3.98325	0.0192707
-3.98221	0.0192707
-3.98117	0.0385415
-3.98014	0.0770829
-3.9791	0.0578122
-3.97806	0.0578122
-3.97702	0.0578122
-3.97599	0.0770829
-3.97495	0.115624
-3.97391	0.173437
-3.97287	0.115624
-3.97183	0.211978
-3.9708	0.327602
-3.96976	0.173437
-3.96872	0.192707
-3.96768	0.250519
-3.96665	0.346873
-3.96561	0.250519
-3.96457	0.597393
-3.96353	0.655205
-3.96249	0.346873
-3.96146	0.616663
-3.96042	0.655205
-3.95938	0.597393
-3.95834	0.770829
-3.9573	0.886454
-3.95627	1.21406
-3.95523	1.19479
-3.95419	1.46458
-3.95315	1.52239
-3.95212	1.71509
-3.95108	2.02343
-3.95004	2.33176
-3.949	3.08332
-3.94796	2.85207
-3.94693	2.62082
-3.94589	3.33384
-3.94485	4.00831
-3.94381	4.20102
-3.94277	4.50935
-3.94174	5.3958
-3.9407	5.45362
-3.93966	6.47497
-3.93862	6.93746
-3.93759	7.09163
-3.93655	7.03382
-3.93551	8.90308
-3.93447	9.32703
-3.93343	10.252
-3.9324	10.0015
-3.93136	11.9093
-3.93032	11.601
-3.92928	13.3161
-3.92824	13.9713
-3.92721	13.952
-3.92617	14.7228
-3.92513	14.7999
-3.92409	15.3588
-3.92306	17.2858
-3.92202	16.939
-3.92098	19.4827
-3.91994	18.8853
-3.9189	19.2707
-3.91787	19.3478
-3.91683	20.5811
-3.91579	20.0994
-3.91475	20.7931
-3.91372	23.0093
-3.91268	21.7759
-3.91164	22.5853
-3.9106	21.2171
-3.90956	22.0264
-3.90853	21.9686
-3.90749	21.1593
-3.90645	22.1228
-3.90541	20.0994
-3.90437	20.1186
-3.90334	19.9837
-3.9023	19.4634
-3.90126	19.2515
-3.90022	17.8447
-3.89919	19.5405
-3.89815	18.365
-3.89711	17.9218
-3.89607	16.4187
-3.89503	14.3567
-3.894	13.5473
-3.89296	14.7036
-3.89192	12.9692
-3.89088	12.1984
-3.88984	11.3505
-3.88881	10.6182
-3.88777	9.51974
-3.88673	8.96089
-3.88569	9.19214
-3.88466	8.20933
-3.88362	6.93746
-3.88258	6.41715
-3.88154	6.95673
-3.8805	6.03174
-3.87947	4.68279
-3.87843	4.20102
-3.87739	3.89269
-3.87635	3.44946
-3.87531	3.12186
-3.87428	2.8328
-3.87324	2.81353
-3.8722	2.48592
-3.87116	1.94634
-3.87013	2.17759
-3.86909	1.81145
-3.86805	1.34895
-3.86701	0.886454
-3.86597	1.02135
-3.86494	0.847912
-3.8639	0.770829
-3.86286	0.847912
-3.86182	0.674476
-3.86078	0.52031
-3.85975	0.385415
-3.85871	0.385415
-3.85767	0.346873
-3.85663	0.308332
-3.8556	0.173437
-3.85456	0.26979
-3.85352	0.0578122
-3.85248	0.0770829
-3.85144	0.115624
-3.85041	0.115624
-3.84937	0.0770829
-3.84833	0.0192707
-3.84729	0.0770829
-3.84626	0.0385415
-3.84522	0.0385415
-3.84418	0.0385415
-3.84314	0
-3.8421	0
-3.84107	0
-3.84003	0
-3.83899	0.0192707
-3.83795	0
-3.83691	0.0192707
-3.83588	0
-3.83484	0
