# T 	 #ds^2(200[t]) 	 Errore
0.05	0.325703	1.17724	1.58776e-314	
0.0615	0.00583199	0.021739	1.58776e-314	
0.073	0.00560466	0.0202739	1.58776e-314	
0.0845	0.0061721	0.0181386	1.58776e-314	
0.096	0.00727185	0.0230369	1.58776e-314	
