#L = 6.57657
#X		#Y		#Z		#Vx		#Vy		#Vz		#Ax		#Ay	#Az
1.20764	 1.45991	 1.45753	 0.561575	 0.288879	 -1.43425	 -0.278593	 -5.75612	 -7.6135	 -26.7367
0.250822	 0.829609	 1.55819	 0.561575	 -0.314396	 0.38152	 0.788298	 -14.3749	 -2.43012	 -10.8744
4.57347	 2.72741	 5.19033	 0.561575	 0.181178	 -0.584357	 2.0207	 -22.9374	 -8.69003	 -8.18895
3.22717	 2.47805	 2.0231	 0.561575	 -0.24582	 2.17881	 -0.565856	 47.015	 5.42919	 -61.5231
2.87907	 5.79276	 4.11043	 0.561575	 2.11097	 -1.0361	 1.96724	 -13.3631	 -28.4118	 -29.3558
2.14648	 4.48427	 4.64386	 0.561575	 1.46888	 1.08001	 0.534294	 11.5614	 4.9774	 -1.22294
0.365045	 1.11428	 0.496047	 0.561575	 0.683212	 -0.215507	 -2.27867	 27.6046	 30.2879	 9.69959
2.27491	 3.05019	 1.68406	 0.561575	 -0.417414	 0.28606	 0.185688	 17.5817	 46.8976	 29.2364
0.0274882	 4.13968	 4.52006	 0.561575	 0.0672397	 -0.793337	 -0.496417	 20.9924	 21.4092	 3.169
6.00247	 3.52982	 6.46573	 0.561575	 1.51249	 -1.01926	 -0.500745	 58.5117	 -31.483	 -25.4227
3.54894	 6.44749	 4.413	 0.561575	 1.52935	 0.901214	 0.806646	 -34.6325	 37.6923	 3.20293
2.38963	 0.698973	 5.24758	 0.561575	 -0.806556	 -0.790867	 -0.881811	 -4.30164	 1.16349	 0.10439
4.83564	 0.666504	 1.39286	 0.561575	 2.19646	 0.454124	 0.865069	 -20.619	 -10.4426	 -7.19687
1.82131	 1.77679	 3.31429	 0.561575	 1.48305	 0.0691736	 -1.01756	 -42.2117	 39.0876	 19.9281
2.33524	 2.65598	 5.49949	 0.561575	 0.808792	 -2.71533	 -1.29898	 10.9147	 18.0188	 -3.74579
3.74273	 6.51092	 5.57565	 0.561575	 -0.382037	 -0.3277	 1.91504	 -6.67655	 3.14943	 -32.506
1.57917	 2.78615	 3.44814	 0.561575	 -0.394775	 0.471697	 0.0931187	 12.8108	 10.0547	 -10.3715
1.07136	 4.18883	 5.34186	 0.561575	 1.25708	 -1.82609	 0.848524	 -31.2798	 -31.7862	 -14.4985
1.3433	 4.22209	 6.381	 0.561575	 0.0621501	 0.813796	 0.0875264	 -20.366	 13.3714	 10.4456
1.05676	 3.28587	 2.18008	 0.561575	 -1.69831	 1.84345	 1.07128	 10.9271	 3.44054	 -4.28656
1.16122	 4.44785	 4.32068	 0.561575	 0.989012	 1.14937	 -0.771295	 -6.43469	 1.50168	 2.7063
2.12564	 3.79339	 3.54591	 0.561575	 -0.134116	 -0.506811	 -0.582202	 -16.1115	 -12.1942	 42.6728
1.45203	 6.34242	 3.41331	 0.561575	 0.487223	 -1.31803	 0.241649	 -28.3125	 -6.49726	 16.829
6.49983	 1.91639	 1.27877	 0.561575	 -2.01196	 0.47528	 -0.355565	 12.5003	 -16.363	 12.148
2.12744	 6.38329	 0.629051	 0.561575	 -1.01488	 -0.240371	 -0.931935	 12.892	 4.12289	 3.22183
3.09156	 4.71079	 0.115506	 0.561575	 0.508857	 -0.0846355	 0.585906	 20.9177	 -15.5815	 11.585
0.968965	 1.07632	 4.01802	 0.561575	 -0.497628	 -0.185415	 -0.643612	 -25.8894	 6.33903	 -16.107
0.600446	 6.36728	 3.92456	 0.561575	 -1.21816	 1.35113	 -0.780083	 -30.9201	 41.4822	 -23.7572
0.672434	 0.554047	 2.88752	 0.561575	 1.40011	 -1.6382	 -1.42002	 28.2165	 1.33314	 21.4874
1.23037	 5.87858	 2.36692	 0.561575	 0.35969	 -0.116229	 -0.0907799	 -7.96588	 25.0623	 9.6469
1.41888	 0.221167	 4.4728	 0.561575	 0.309501	 -0.153598	 -0.640777	 12.7163	 -3.63536	 2.17147
1.33618	 0.567187	 0.672849	 0.561575	 1.04951	 0.517547	 -0.269881	 6.61711	 29.4727	 -12.2641
0.509856	 1.58939	 2.24849	 0.561575	 0.422341	 0.618091	 0.467881	 0.217379	 8.83885	 -4.90585
2.06685	 6.14373	 1.76607	 0.561575	 -0.0807651	 -1.71051	 -0.495153	 -20.6956	 5.15198	 -4.04861
