0	1
1	0.577492
2	0.332857
3	0.197102
4	0.112083
5	0.0536464
6	0.0165095
7	0.0150392
8	0.00933466
9	0.0034794
10	0.00363884
11	-0.00446104
12	-0.00426336
13	-0.00297179
14	-0.00571798
15	-0.00631232
16	0.000754739
17	0.0145756
18	0.0269339
19	0.0313323
20	0.0143912
21	0.0114672
22	0.0170328
23	0.0217899
24	0.0190138
25	0.0118772
26	0.0033316
27	0.0027075
28	0.0126439
29	0.0137777
30	0.00452895
31	0.0104128
32	0.0118665
33	0.0298726
34	0.044531
35	0.0299213
36	0.0231061
37	0.0251172
38	0.0383132
39	0.02865
40	0.0138451
41	0.00553822
42	-0.0020821
43	-0.0152206
44	-0.00723492
45	-0.00150824
46	-8.83809e-05
47	0.0103417
48	0.00864022
49	0.00791629
50	0.0142543
51	0.0160129
52	-0.00662219
53	-0.012009
54	-0.014326
55	-0.0108389
56	-0.00529332
57	-0.0103506
58	0.00016789
59	-0.00407837
60	-0.0207015
61	-0.0250019
62	-0.0076898
63	-0.0119941
64	-0.0118295
65	-0.0160466
66	0.0107097
67	0.018384
68	0.0164254
69	0.0139589
70	0.0130872
71	0.0252701
72	0.00622825
73	-0.0064488
74	-0.0120501
75	-0.0157867
76	-0.0148566
77	-0.019534
78	-0.0162861
79	-0.0258709
80	-0.0171065
81	-0.0077251
82	0.00474892
83	0.029651
84	0.0216583
85	0.0183469
86	0.0113218
87	0.018278
88	0.00259664
89	-0.00710402
90	-0.00310125
91	0.00754001
92	0.0242194
93	0.0291491
94	0.0160294
95	0.0212453
96	0.00839279
97	0.002266
98	-0.0106803
99	-3.83282e-05
