#L = 10.2062
#X		#Y		R		#Vx		#Vy		#Ax		#Ay
0.637888	 0.637888	 0.561575	 0.543404	 0.630005	 -5.55112e-16	 -2.22045e-16
0.637888	 1.91366	 0.561575	 -0.766841	 0.422713	 -5.55112e-16	 -5.68739e-13
0.637888	 3.18944	 0.561575	 0.0583609	 0.0458041	 1.3628e-14	 1.07962e-12
0.637888	 4.46522	 0.561575	 -0.722717	 -0.870903	 -4.44089e-16	 -5.55112e-17
0.637888	 5.74099	 0.561575	 0.17735	 -0.790917	 0.125569	 -0.0418564
0.637888	 7.01677	 0.561575	 -0.555212	 -0.477324	 0.251139	 2.18791e-12
0.637888	 8.29254	 0.561575	 -0.0186701	 -0.440549	 0.251139	 0
0.637888	 9.56832	 0.561575	 0.846917	 0.275454	 0.125569	 0.0418564
1.91366	 0.637888	 0.561575	 0.201832	 -0.284381	 -5.691e-13	 -2.22045e-16
1.91366	 1.91366	 0.561575	 -0.597674	 -0.571939	 -5.54889e-13	 -5.54515e-13
1.91366	 3.18944	 0.561575	 -0.347981	 -0.929759	 -2.42528e-13	 7.81257e-13
1.91366	 4.46522	 0.561575	 -0.449814	 0.862768	 -5.40568e-13	 -5.55112e-17
1.91366	 5.74099	 0.561575	 0.506598	 -0.835593	 -5.4079e-13	 -5.27356e-16
1.91366	 7.01677	 0.561575	 -0.518263	 0.331046	 -5.41067e-13	 1.61948e-12
1.91366	 8.29254	 0.561575	 0.484674	 -0.695078	 -5.40568e-13	 0
1.91366	 9.56832	 0.561575	 -0.863962	 0.207192	 -5.40568e-13	 0
3.18944	 0.637888	 0.561575	 -0.168985	 -0.186587	 1.07925e-12	 -2.498e-16
3.18944	 1.91366	 0.561575	 1.06033	 -0.845467	 7.95086e-13	 -2.42154e-13
3.18944	 3.18944	 0.561575	 -0.51526	 0.674712	 7.80598e-13	 7.9519e-13
3.18944	 4.46522	 0.561575	 -0.915095	 -0.877053	 1.07941e-12	 -3.05311e-16
3.18944	 5.74099	 0.561575	 -0.153266	 0.447426	 1.0793e-12	 -5.27356e-16
3.18944	 7.01677	 0.561575	 -0.792012	 -0.684971	 1.06481e-12	 1.60526e-12
3.18944	 8.29254	 0.561575	 0.791593	 0.613399	 1.07947e-12	 0
3.18944	 9.56832	 0.561575	 -0.469871	 0.84024	 1.07947e-12	 0
4.46522	 0.637888	 0.561575	 -0.530588	 -0.221239	 -2.22045e-16	 -2.22045e-16
4.46522	 1.91366	 0.561575	 0.050112	 -0.282209	 1.39888e-14	 -5.40304e-13
4.46522	 3.18944	 0.561575	 -0.218331	 -0.0932334	 -1.46827e-14	 1.07968e-12
4.46522	 4.46522	 0.561575	 0.272285	 0.385634	 -1.11022e-16	 -5.55112e-17
4.46522	 5.74099	 0.561575	 -0.0822092	 -0.926398	 -3.33067e-16	 -5.27356e-16
4.46522	 7.01677	 0.561575	 -0.420365	 0.539358	 -5.82867e-16	 1.61948e-12
4.46522	 8.29254	 0.561575	 -0.0523401	 -0.8122	 -1.11022e-16	 0
4.46522	 9.56832	 0.561575	 0.202324	 -0.498991	 -1.11022e-16	 0
5.74099	 0.637888	 0.561575	 -0.143347	 0.564011	 -1.16573e-15	 -2.22045e-16
5.74099	 1.91366	 0.561575	 0.439833	 0.0479874	 1.30451e-14	 -5.40304e-13
5.74099	 3.18944	 0.561575	 0.372045	 0.126729	 -1.53766e-14	 1.07978e-12
5.74099	 4.46522	 0.561575	 -0.224735	 0.310074	 -1.05471e-15	 -5.55112e-17
5.74099	 5.74099	 0.561575	 0.826213	 -0.995886	 -1.27676e-15	 -5.27356e-16
5.74099	 7.01677	 0.561575	 0.818625	 -0.231412	 -1.52656e-15	 1.61948e-12
5.74099	 8.29254	 0.561575	 -0.19006	 0.403142	 -1.05471e-15	 0
5.74099	 9.56832	 0.561575	 -0.616987	 -0.86591	 -1.05471e-15	 0
7.01677	 0.637888	 0.561575	 0.0529912	 0.0646868	 2.18725e-12	 -2.498e-16
7.01677	 1.91366	 0.561575	 -0.827436	 0.218461	 1.63308e-12	 -5.40581e-13
7.01677	 3.18944	 0.561575	 -0.194795	 0.619996	 1.59045e-12	 1.06529e-12
7.01677	 4.46522	 0.561575	 0.894709	 0.230184	 1.61893e-12	 -3.05311e-16
7.01677	 5.74099	 0.561575	 -0.0293472	 0.508332	 -0.125569	 -0.0418564
7.01677	 7.01677	 0.561575	 0.897242	 -0.74032	 -0.251139	 1.88927e-12
7.01677	 8.29254	 0.561575	 -0.0382001	 0.703648	 -0.251139	 0
7.01677	 9.56832	 0.561575	 0.46877	 -0.115098	 -0.125569	 0.0418564
8.29254	 0.637888	 0.561575	 -0.866	 0.603788	 -0.0418564	 0.125569
8.29254	 1.91366	 0.561575	 -0.0683722	 -0.306062	 1.41068e-14	 -5.4029e-13
8.29254	 3.18944	 0.561575	 -0.794878	 0.29138	 -1.43149e-14	 1.07975e-12
8.29254	 4.46522	 0.561575	 0.496606	 0.492229	 -0.0418564	 -0.125569
8.29254	 5.74099	 0.561575	 -0.538072	 0.816671	 94.6064	 94.5227
8.29254	 7.01677	 0.561575	 0.420923	 0.100566	 189.255	 -0.125569
8.29254	 8.29254	 0.561575	 0.435766	 0.057203	 189.255	 0.125569
8.29254	 9.56832	 0.561575	 -0.676999	 0.589272	 94.6064	 -94.5227
9.56832	 0.637888	 0.561575	 0.0088433	 -0.725907	 0.0418564	 0.125569
9.56832	 1.91366	 0.561575	 -0.9048	 -0.7191	 -1.41068e-14	 -5.4029e-13
9.56832	 3.18944	 0.561575	 0.712196	 0.599384	 1.43149e-14	 1.07975e-12
9.56832	 4.46522	 0.561575	 0.308827	 0.775244	 0.0418564	 -0.125569
9.56832	 5.74099	 0.561575	 -0.763965	 -0.531816	 -94.6064	 94.5227
9.56832	 7.01677	 0.561575	 -0.627057	 -0.00859536	 -189.255	 -0.125569
9.56832	 8.29254	 0.561575	 -0.922583	 -0.0168292	 -189.255	 0.125569
9.56832	 9.56832	 0.561575	 -0.21193	 0.627048	 -94.6064	 -94.5227
0	 0	 0.561575	 -0.477903	 -1.00325	 0.229303	 0.229303
0	 1.27578	 0.561575	 0.489244	 0.505033	 2.97012e-13	 2.83773e-13
0	 2.55155	 0.561575	 0.198373	 -0.487445	 -2.94487e-14	 -1.249e-15
0	 3.82733	 0.561575	 -0.469663	 -0.228815	 -4.3604e-14	 -1.078e-12
0	 5.1031	 0.561575	 1.07286	 0.445636	 0.229303	 -0.229303
0	 6.37888	 0.561575	 -0.29605	 0.736596	 2.52953	 -0.229303
0	 7.65466	 0.561575	 0.526979	 0.293964	 2.75883	 -1.90051e-12
0	 8.93043	 0.561575	 0.769167	 -0.187714	 2.52953	 0.229303
1.27578	 0	 0.561575	 0.294297	 -0.678842	 2.98261e-13	 2.82524e-13
1.27578	 1.27578	 0.561575	 -0.878347	 0.649703	 2.69285e-13	 2.83773e-13
1.27578	 2.55155	 0.561575	 0.626058	 -0.208171	 5.67685e-13	 -8.88178e-16
1.27578	 3.82733	 0.561575	 0.461123	 0.215815	 2.83884e-13	 -7.7946e-13
1.27578	 5.1031	 0.561575	 -0.59167	 0.647429	 5.68101e-13	 0
1.27578	 6.37888	 0.561575	 -0.16829	 0.619402	 5.67324e-13	 -5.07927e-15
1.27578	 7.65466	 0.561575	 0.447561	 -0.728917	 2.84328e-13	 -1.90006e-12
1.27578	 8.93043	 0.561575	 -0.531053	 0.405116	 5.67546e-13	 0
2.55155	 0	 0.561575	 0.11126	 0.754994	 -9.71445e-16	 -2.9754e-14
2.55155	 1.27578	 0.561575	 -0.53134	 0.743526	 -1.53766e-14	 5.6799e-13
2.55155	 2.55155	 0.561575	 -0.284178	 -0.905032	 -1.52656e-15	 -1.22125e-15
2.55155	 3.82733	 0.561575	 0.741715	 -0.215667	 -1.57929e-14	 -1.07792e-12
2.55155	 5.1031	 0.561575	 -0.27796	 -0.42598	 -2.02616e-15	 0
